,date,region_code,region,cases,recovered,active_cases,deceased
117,2021-02-01,07050,Sant Joan de Labritja,180.0,120.0,60.0,1.0
118,2021-02-02,07026,Eivissa,4619.0,3451.0,1164.0,15.0
118,2021-02-02,07046,Sant Antoni de Portmany,1698.0,1310.0,381.0,11.0
118,2021-02-02,07054,Santa Eulària des Riu,2128.0,1461.0,662.0,15.0
118,2021-02-02,07048,Sant Josep de sa Talaia,1407.0,1032.0,373.0,3.0
118,2021-02-02,0,total-eivissa,10032.0,7379.0,2635.0,45.0
118,2021-02-02,07050,Sant Joan de Labritja,180.0,125.0,55.0,1.0
119,2021-02-03,07048,Sant Josep de sa Talaia,1407.0,1032.0,373.0,3.0
119,2021-02-03,07046,Sant Antoni de Portmany,1698.0,1310.0,381.0,11.0
119,2021-02-03,07026,Eivissa,4619.0,3451.0,1164.0,15.0
119,2021-02-03,0,total-eivissa,10032.0,7379.0,2635.0,45.0
119,2021-02-03,07050,Sant Joan de Labritja,180.0,125.0,55.0,1.0
119,2021-02-03,07054,Santa Eulària des Riu,2128.0,1461.0,662.0,15.0
120,2021-02-04,07050,Sant Joan de Labritja,188.0,131.0,57.0,1.0
120,2021-02-04,07026,Eivissa,4729.0,3634.0,1086.0,19.0
120,2021-02-04,0,total-eivissa,10288.0,7752.0,2511.0,50.0
120,2021-02-04,07046,Sant Antoni de Portmany,1726.0,1361.0,356.0,12.0
120,2021-02-04,07054,Santa Eulària des Riu,2202.0,1542.0,655.0,15.0
120,2021-02-04,07048,Sant Josep de sa Talaia,1443.0,1084.0,357.0,3.0
121,2021-02-05,07026,Eivissa,4729.0,3634.0,1086.0,19.0
121,2021-02-05,07046,Sant Antoni de Portmany,1726.0,1361.0,356.0,12.0
121,2021-02-05,07048,Sant Josep de sa Talaia,1443.0,1084.0,357.0,3.0
121,2021-02-05,07054,Santa Eulària des Riu,2202.0,1542.0,655.0,15.0
121,2021-02-05,0,total-eivissa,10288.0,7752.0,2511.0,50.0
121,2021-02-05,07050,Sant Joan de Labritja,188.0,131.0,57.0,1.0
122,2021-02-06,07054,Santa Eulària des Riu,2202.0,1542.0,655.0,15.0
122,2021-02-06,07050,Sant Joan de Labritja,188.0,131.0,57.0,1.0
122,2021-02-06,0,total-eivissa,10288.0,7752.0,2511.0,50.0
122,2021-02-06,07048,Sant Josep de sa Talaia,1443.0,1084.0,357.0,3.0
122,2021-02-06,07046,Sant Antoni de Portmany,1726.0,1361.0,356.0,12.0
122,2021-02-06,07026,Eivissa,4729.0,3634.0,1086.0,19.0
123,2021-02-07,07048,Sant Josep de sa Talaia,1474.0,1145.0,327.0,3.0
123,2021-02-07,0,total-eivissa,10556.0,8259.0,2270.0,52.0
123,2021-02-07,07026,Eivissa,4851.0,3874.0,967.0,20.0
123,2021-02-07,07050,Sant Joan de Labritja,190.0,136.0,54.0,1.0
123,2021-02-07,07046,Sant Antoni de Portmany,1782.0,1454.0,319.0,12.0
123,2021-02-07,07054,Santa Eulària des Riu,2259.0,1650.0,603.0,16.0
124,2021-02-08,07026,Eivissa,4851.0,3874.0,967.0,20.0
124,2021-02-08,07050,Sant Joan de Labritja,190.0,136.0,54.0,1.0
124,2021-02-08,0,total-eivissa,10556.0,8259.0,2270.0,52.0
124,2021-02-08,07046,Sant Antoni de Portmany,1782.0,1454.0,319.0,12.0
124,2021-02-08,07048,Sant Josep de sa Talaia,1474.0,1145.0,327.0,3.0
124,2021-02-08,07054,Santa Eulària des Riu,2259.0,1650.0,603.0,16.0
125,2021-02-09,07050,Sant Joan de Labritja,193.0,150.0,43.0,1.0
125,2021-02-09,07054,Santa Eulària des Riu,2296.0,1764.0,526.0,16.0
125,2021-02-09,07048,Sant Josep de sa Talaia,1494.0,1213.0,279.0,3.0
125,2021-02-09,07026,Eivissa,4938.0,4071.0,853.0,24.0
125,2021-02-09,07046,Sant Antoni de Portmany,1796.0,1511.0,276.0,12.0
125,2021-02-09,0,total-eivissa,10717.0,8709.0,1977.0,56.0
126,2021-02-10,0,total-eivissa,10787.0,8926.0,1828.0,58.0
126,2021-02-10,07048,Sant Josep de sa Talaia,1511.0,1255.0,252.0,5.0
126,2021-02-10,07026,Eivissa,4957.0,4152.0,791.0,24.0
126,2021-02-10,07046,Sant Antoni de Portmany,1811.0,1538.0,264.0,12.0
126,2021-02-10,07054,Santa Eulària des Riu,2315.0,1824.0,485.0,16.0
126,2021-02-10,07050,Sant Joan de Labritja,193.0,157.0,36.0,1.0
127,2021-02-11,07048,Sant Josep de sa Talaia,1519.0,1273.0,242.0,5.0
127,2021-02-11,07026,Eivissa,4985.0,4211.0,760.0,24.0
127,2021-02-11,07050,Sant Joan de Labritja,193.0,162.0,30.0,2.0
127,2021-02-11,07054,Santa Eulària des Riu,2333.0,1871.0,456.0,16.0
127,2021-02-11,0,total-eivissa,10849.0,9065.0,1750.0,59.0
127,2021-02-11,07046,Sant Antoni de Portmany,1819.0,1548.0,262.0,12.0
128,2021-02-12,07050,Sant Joan de Labritja,193.0,162.0,30.0,2.0
128,2021-02-12,07054,Santa Eulària des Riu,2333.0,1871.0,456.0,16.0
128,2021-02-12,07048,Sant Josep de sa Talaia,1519.0,1273.0,242.0,5.0
128,2021-02-12,0,total-eivissa,10849.0,9065.0,1750.0,59.0
128,2021-02-12,07046,Sant Antoni de Portmany,1819.0,1548.0,262.0,12.0
128,2021-02-12,07026,Eivissa,4985.0,4211.0,760.0,24.0
129,2021-02-13,07048,Sant Josep de sa Talaia,1519.0,1273.0,242.0,5.0
129,2021-02-13,0,total-eivissa,10849.0,9065.0,1750.0,59.0
129,2021-02-13,07054,Santa Eulària des Riu,2333.0,1871.0,456.0,16.0
129,2021-02-13,07046,Sant Antoni de Portmany,1819.0,1548.0,262.0,12.0
129,2021-02-13,07050,Sant Joan de Labritja,193.0,162.0,30.0,2.0
129,2021-02-13,07026,Eivissa,4985.0,4211.0,760.0,24.0
130,2021-02-14,07026,Eivissa,4985.0,4211.0,760.0,24.0
130,2021-02-14,0,total-eivissa,10849.0,9065.0,1750.0,59.0
130,2021-02-14,07046,Sant Antoni de Portmany,1819.0,1548.0,262.0,12.0
130,2021-02-14,07050,Sant Joan de Labritja,193.0,162.0,30.0,2.0
130,2021-02-14,07048,Sant Josep de sa Talaia,1519.0,1273.0,242.0,5.0
130,2021-02-14,07054,Santa Eulària des Riu,2333.0,1871.0,456.0,16.0
131,2021-02-15,07046,Sant Antoni de Portmany,1850.0,1607.0,231.0,15.0
131,2021-02-15,07054,Santa Eulària des Riu,2370.0,2044.0,318.0,18.0
131,2021-02-15,07048,Sant Josep de sa Talaia,1540.0,1343.0,192.0,6.0
131,2021-02-15,07026,Eivissa,5091.0,4474.0,602.0,25.0
131,2021-02-15,0,total-eivissa,11051.0,9642.0,1368.0,66.0
131,2021-02-15,07050,Sant Joan de Labritja,200.0,174.0,25.0,2.0
132,2021-02-16,07050,Sant Joan de Labritja,200.0,174.0,25.0,2.0
132,2021-02-16,07026,Eivissa,5091.0,4474.0,602.0,25.0
132,2021-02-16,07054,Santa Eulària des Riu,2370.0,2044.0,318.0,18.0
132,2021-02-16,0,total-eivissa,11051.0,9642.0,1368.0,66.0
132,2021-02-16,07048,Sant Josep de sa Talaia,1540.0,1343.0,192.0,6.0
132,2021-02-16,07046,Sant Antoni de Portmany,1850.0,1607.0,231.0,15.0
133,2021-02-17,07046,Sant Antoni de Portmany,1850.0,1607.0,231.0,15.0
133,2021-02-17,07048,Sant Josep de sa Talaia,1540.0,1343.0,192.0,6.0
133,2021-02-17,07026,Eivissa,5091.0,4474.0,602.0,25.0
133,2021-02-17,0,total-eivissa,11051.0,9642.0,1368.0,66.0
133,2021-02-17,07050,Sant Joan de Labritja,200.0,174.0,25.0,2.0
133,2021-02-17,07054,Santa Eulària des Riu,2370.0,2044.0,318.0,18.0
134,2021-02-18,07050,Sant Joan de Labritja,202.0,177.0,24.0,2.0
134,2021-02-18,07054,Santa Eulària des Riu,2396.0,2123.0,264.0,19.0
134,2021-02-18,0,total-eivissa,11192.0,9935.0,1212.0,69.0
134,2021-02-18,07048,Sant Josep de sa Talaia,1561.0,1378.0,178.0,6.0
134,2021-02-18,07026,Eivissa,5163.0,4605.0,540.0,27.0
134,2021-02-18,07046,Sant Antoni de Portmany,1870.0,1652.0,206.0,15.0
135,2021-02-19,0,total-eivissa,11192.0,9935.0,1212.0,69.0
135,2021-02-19,07050,Sant Joan de Labritja,202.0,177.0,24.0,2.0
135,2021-02-19,07054,Santa Eulària des Riu,2396.0,2123.0,264.0,19.0
135,2021-02-19,07048,Sant Josep de sa Talaia,1561.0,1378.0,178.0,6.0
135,2021-02-19,07026,Eivissa,5163.0,4605.0,540.0,27.0
135,2021-02-19,07046,Sant Antoni de Portmany,1870.0,1652.0,206.0,15.0
136,2021-02-20,07050,Sant Joan de Labritja,202.0,177.0,24.0,2.0
136,2021-02-20,0,total-eivissa,11192.0,9935.0,1212.0,69.0
136,2021-02-20,07046,Sant Antoni de Portmany,1870.0,1652.0,206.0,15.0
136,2021-02-20,07054,Santa Eulària des Riu,2396.0,2123.0,264.0,19.0
136,2021-02-20,07048,Sant Josep de sa Talaia,1561.0,1378.0,178.0,6.0
136,2021-02-20,07026,Eivissa,5163.0,4605.0,540.0,27.0
137,2021-02-21,07054,Santa Eulària des Riu,2405.0,2165.0,231.0,19.0
137,2021-02-21,07048,Sant Josep de sa Talaia,1566.0,1396.0,165.0,6.0
137,2021-02-21,07050,Sant Joan de Labritja,202.0,179.0,22.0,2.0
137,2021-02-21,07046,Sant Antoni de Portmany,1882.0,1684.0,186.0,15.0
137,2021-02-21,0,total-eivissa,11243.0,10108.0,1090.0,69.0
137,2021-02-21,07026,Eivissa,5188.0,4684.0,486.0,27.0
138,2021-02-22,07026,Eivissa,5197.0,4708.0,470.0,28.0
138,2021-02-22,07048,Sant Josep de sa Talaia,1568.0,1419.0,144.0,6.0
138,2021-02-22,07050,Sant Joan de Labritja,202.0,179.0,22.0,2.0
138,2021-02-22,07054,Santa Eulària des Riu,2407.0,2187.0,211.0,19.0
138,2021-02-22,07046,Sant Antoni de Portmany,1885.0,1694.0,179.0,15.0
138,2021-02-22,0,total-eivissa,11259.0,10187.0,1026.0,70.0
139,2021-02-23,07048,Sant Josep de sa Talaia,1572.0,1430.0,137.0,6.0
139,2021-02-23,07026,Eivissa,5202.0,4730.0,453.0,28.0
139,2021-02-23,0,total-eivissa,11273.0,10259.0,967.0,71.0
139,2021-02-23,07054,Santa Eulària des Riu,2409.0,2212.0,187.0,20.0
139,2021-02-23,07046,Sant Antoni de Portmany,1888.0,1707.0,169.0,15.0
139,2021-02-23,07050,Sant Joan de Labritja,202.0,180.0,21.0,2.0
140,2021-02-24,0,total-eivissa,11291.0,10347.0,897.0,71.0
140,2021-02-24,07050,Sant Joan de Labritja,202.0,183.0,18.0,2.0
140,2021-02-24,07054,Santa Eulària des Riu,2409.0,2223.0,176.0,20.0
140,2021-02-24,07026,Eivissa,5212.0,4774.0,419.0,28.0
140,2021-02-24,07048,Sant Josep de sa Talaia,1575.0,1447.0,123.0,6.0
140,2021-02-24,07046,Sant Antoni de Portmany,1893.0,1720.0,161.0,15.0
141,2021-02-25,07026,Eivissa,5216.0,4789.0,407.0,29.0
141,2021-02-25,07046,Sant Antoni de Portmany,1894.0,1734.0,148.0,15.0
141,2021-02-25,0,total-eivissa,11300.0,10388.0,864.0,72.0
141,2021-02-25,07054,Santa Eulària des Riu,2411.0,2228.0,173.0,20.0
141,2021-02-25,07050,Sant Joan de Labritja,202.0,186.0,15.0,2.0
141,2021-02-25,07048,Sant Josep de sa Talaia,1577.0,1451.0,121.0,6.0
142,2021-02-26,0,total-eivissa,11300.0,10388.0,864.0,72.0
142,2021-02-26,07046,Sant Antoni de Portmany,1894.0,1734.0,148.0,15.0
142,2021-02-26,07054,Santa Eulària des Riu,2411.0,2228.0,173.0,20.0
142,2021-02-26,07050,Sant Joan de Labritja,202.0,186.0,15.0,2.0
142,2021-02-26,07048,Sant Josep de sa Talaia,1577.0,1451.0,121.0,6.0
142,2021-02-26,07026,Eivissa,5216.0,4789.0,407.0,29.0
143,2021-02-27,07046,Sant Antoni de Portmany,1894.0,1734.0,148.0,15.0
143,2021-02-27,07050,Sant Joan de Labritja,202.0,186.0,15.0,2.0
143,2021-02-27,07048,Sant Josep de sa Talaia,1577.0,1451.0,121.0,6.0
143,2021-02-27,07054,Santa Eulària des Riu,2411.0,2228.0,173.0,20.0
143,2021-02-27,07026,Eivissa,5216.0,4789.0,407.0,29.0
143,2021-02-27,0,total-eivissa,11300.0,10388.0,864.0,72.0
144,2021-02-28,07050,Sant Joan de Labritja,202.0,186.0,15.0,2.0
144,2021-02-28,07048,Sant Josep de sa Talaia,1577.0,1451.0,121.0,6.0
144,2021-02-28,0,total-eivissa,11300.0,10388.0,864.0,72.0
144,2021-02-28,07046,Sant Antoni de Portmany,1894.0,1734.0,148.0,15.0
144,2021-02-28,07054,Santa Eulària des Riu,2411.0,2228.0,173.0,20.0
144,2021-02-28,07026,Eivissa,5216.0,4789.0,407.0,29.0
145,2021-03-01,07050,Sant Joan de Labritja,202.0,186.0,15.0,2.0
145,2021-03-01,07048,Sant Josep de sa Talaia,1577.0,1451.0,121.0,6.0
145,2021-03-01,0,total-eivissa,11300.0,10388.0,864.0,72.0
145,2021-03-01,07046,Sant Antoni de Portmany,1894.0,1734.0,148.0,15.0
145,2021-03-01,07054,Santa Eulària des Riu,2411.0,2228.0,173.0,20.0
145,2021-03-01,07026,Eivissa,5216.0,4789.0,407.0,29.0
146,2021-03-02,07048,Sant Josep de sa Talaia,1581.0,1499.0,76.0,6.0
146,2021-03-02,07054,Santa Eulària des Riu,2417.0,2291.0,116.0,20.0
146,2021-03-02,07050,Sant Joan de Labritja,202.0,193.0,8.0,2.0
146,2021-03-02,07046,Sant Antoni de Portmany,1912.0,1788.0,112.0,15.0
146,2021-03-02,07026,Eivissa,5228.0,4959.0,249.0,29.0
146,2021-03-02,0,total-eivissa,11340.0,10730.0,561.0,72.0
