date,region_code,region,illa,cases,recovered,active_cases,deceased,tp7d
2020-03-10,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-10,7052,Sant Lluís,Menorca,0,0,0,0,0
2020-03-10,0,total-menorca,Menorca,3,0,0,0,0.17647058823529413
2020-03-11,7002,Alaior,Menorca,1,0,0,0,0.5
2020-03-11,7064,Es Castell,Menorca,1,0,0,0,0.16666666666666666
2020-03-11,7015,Ciutadella de Menorca,Menorca,1,0,0,0,0.3333333333333333
2020-03-11,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-11,7032,Maó,Menorca,0,0,0,0,0
2020-03-11,7037,Es Mercadal,Menorca,0,0,0,0,0
2020-03-11,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-11,7052,Sant Lluís,Menorca,0,0,0,0,0
2020-03-11,0,total-menorca,Menorca,3,0,0,0,0.15789473684210525
2020-03-12,7002,Alaior,Menorca,1,0,0,0,0.5
2020-03-12,7064,Es Castell,Menorca,1,0,0,0,0.16666666666666666
2020-03-12,7015,Ciutadella de Menorca,Menorca,1,0,0,0,0.3333333333333333
2020-03-12,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-12,7032,Maó,Menorca,0,0,0,0,0
2020-03-12,7037,Es Mercadal,Menorca,0,0,0,0,0
2020-03-12,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-12,7052,Sant Lluís,Menorca,0,0,0,0,0
2020-03-12,0,total-menorca,Menorca,3,0,0,0,0.15
2020-03-13,7002,Alaior,Menorca,1,0,0,0,0.5
2020-03-13,7064,Es Castell,Menorca,1,0,0,0,0.16666666666666666
2020-03-13,7015,Ciutadella de Menorca,Menorca,1,0,0,0,0.3333333333333333
2020-03-13,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-13,7032,Maó,Menorca,0,0,0,0,0
2020-03-13,7037,Es Mercadal,Menorca,0,0,0,0,0
2020-03-13,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-13,7052,Sant Lluís,Menorca,0,0,0,0,0
2020-03-13,0,total-menorca,Menorca,3,0,0,0,0.13636363636363635
2020-03-14,7002,Alaior,Menorca,1,0,0,0,0.3333333333333333
2020-03-14,7064,Es Castell,Menorca,1,0,0,0,0
2020-03-14,7015,Ciutadella de Menorca,Menorca,1,0,0,0,0.5
2020-03-14,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-14,7032,Maó,Menorca,0,0,0,0,0
2020-03-14,7037,Es Mercadal,Menorca,0,0,0,0,0
2020-03-14,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-14,7052,Sant Lluís,Menorca,0,0,0,0,0
2020-03-14,0,total-menorca,Menorca,3,0,0,0,0.07407407407407407
2020-03-15,7002,Alaior,Menorca,1,0,0,0,0.3333333333333333
2020-03-15,7064,Es Castell,Menorca,1,0,0,0,0
2020-03-15,7015,Ciutadella de Menorca,Menorca,2,0,0,0,0.5
2020-03-15,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-15,7032,Maó,Menorca,1,0,0,0,0.07692307692307693
2020-03-15,7037,Es Mercadal,Menorca,0,0,0,0,0
2020-03-15,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-15,7052,Sant Lluís,Menorca,0,0,0,0,0
2020-03-15,0,total-menorca,Menorca,5,0,0,0,0.1
2020-03-16,7002,Alaior,Menorca,1,0,0,0,0.3333333333333333
2020-03-16,7064,Es Castell,Menorca,1,0,0,0,0
2020-03-16,7015,Ciutadella de Menorca,Menorca,3,0,0,0,0.6666666666666666
2020-03-16,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-16,7032,Maó,Menorca,1,0,0,0,0.058823529411764705
2020-03-16,7037,Es Mercadal,Menorca,0,0,0,0,0
2020-03-16,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-16,7052,Sant Lluís,Menorca,0,0,0,0,0
2020-03-16,0,total-menorca,Menorca,6,0,0,0,0.11764705882352941
2020-03-17,7002,Alaior,Menorca,1,0,0,0,0
2020-03-17,7064,Es Castell,Menorca,2,0,0,0,0.25
2020-03-17,7015,Ciutadella de Menorca,Menorca,3,0,0,0,0.6666666666666666
2020-03-17,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-17,7032,Maó,Menorca,3,0,0,0,0.1875
2020-03-17,7037,Es Mercadal,Menorca,0,0,0,0,0
2020-03-17,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-17,7052,Sant Lluís,Menorca,0,0,0,0,0
2020-03-17,0,total-menorca,Menorca,9,0,0,0,0.20689655172413793
2020-03-18,7002,Alaior,Menorca,1,0,0,0,0
2020-03-18,7064,Es Castell,Menorca,2,0,0,0,0.14285714285714285
2020-03-18,7015,Ciutadella de Menorca,Menorca,4,0,0,0,0.42857142857142855
2020-03-18,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-18,7032,Maó,Menorca,4,0,0,0,0.19047619047619047
2020-03-18,7037,Es Mercadal,Menorca,0,0,0,0,0
2020-03-18,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-18,7052,Sant Lluís,Menorca,0,0,0,0,0
2020-03-18,0,total-menorca,Menorca,11,0,0,0,0.18604651162790697
2020-03-19,7002,Alaior,Menorca,1,0,0,0,0
2020-03-19,7064,Es Castell,Menorca,2,0,0,0,0.14285714285714285
2020-03-19,7015,Ciutadella de Menorca,Menorca,4,0,0,0,0.3333333333333333
2020-03-19,7023,Ferreries,Menorca,0,0,0,0,0
